ID_client;name;cluster;ID_sector;phone;email;register_date;zipcode;state;city;No;street;visit_day
98101-015;Genius Company 038;C;110;+001 981 240-1181;Genius_Company_038@outlook.com;2000-11-11;98101;WA; Seattle;416;12th St;1,0
98101-016;High Tech Solutions 008;D;110;+001 981 613-2774;High_Tech_Solutions_008@outlook.com;2009-05-03;98101;WA; Seattle;422;Sunset St;2,0
98101-017;Alpha Solutions 000;D;110;+001 981 572-7957;Alpha_Solutions_000@gmail.com.br;2000-11-15;98101;WA; Seattle;425;2nd St;3,0
98101-018;Essential Company 089;C;110;+001 981 843-6848;Essential_Company_089@outlook.com;2001-12-08;98101;WA; Seattle;45;11th St;4,0
98101-019;Genius Inc. 072;B;110;+001 981 382-1716;Genius_Inc._072@outlook.com;2003-12-18;98101;WA; Seattle;493;Spruce St;5,0
98101-020;Father And Sons Tech 011;C;110;+001 981 599-3290;Father_And_Sons_Tech_011@outlook.com;2000-06-29;98101;WA; Seattle;496;Adams St;6,0
98101-021;Beta S.A 023;D;110;+001 981 477-4719;Beta_S.A_023@outlook.com;2008-07-06;98101;WA; Seattle;5;Wilson St;7,0
98101-022;Digital S.A 030;A;110;+001 981 901-8924;Digital_S.A_030@gmail.com.br;2002-09-10;98101;WA; Seattle;50;Ridge St;1,0
98101-023;Genius S.A 035;B;110;+001 981 909-1102;Genius_S.A_035@outlook.com;2003-08-12;98101;WA; Seattle;512;Lakeview St;2,0
98101-024;Computer Company 043;D;110;+001 981 911-4660;Computer_Company_043@gmail.com.br;2004-12-11;98101;WA; Seattle;518;4th St;3,0
98101-025;Father And Sons Corporation 075;B;110;+001 981 689-1387;Father_And_Sons_Corporation_075@outlook.com;2011-03-05;98101;WA; Seattle;530;5th St;4,0
98101-026;Father And Sons Electronics 026;C;110;+001 981 393-3866;Father_And_Sons_Electronics_026@gmail.com.br;2019-09-19;98101;WA; Seattle;535;Church St;5,0
98101-027;Beta Techno 071;C;110;+001 981 708-7839;Beta_Techno_071@outlook.com;2018-10-24;98101;WA; Seattle;576;South St;6,0
98101-028;Genius Tech 040;C;110;+001 981 548-2220;Genius_Tech_040@outlook.com;2014-05-18;98101;WA; Seattle;584;Walnut St;7,0
98101-029;Essential Store 023;D;110;+001 981 531-4504;Essential_Store_023@outlook.com;2017-12-03;98101;WA; Seattle;604;Adams St;1,0
98101-030;High Tech Inc. 085;D;110;+001 981 491-5350;High_Tech_Inc._085@outlook.com;2016-09-13;98101;WA; Seattle;62;8th St;2,0
98101-031;Genius Electronics 039;D;110;+001 981 120-2580;Genius_Electronics_039@outlook.com;2014-08-18;98101;WA; Seattle;637;9th St;3,0
98101-032;Technologic Company 013;D;110;+001 981 375-6478;Technologic_Company_013@outlook.com;2015-03-19;98101;WA; Seattle;640;South St;4,0
98101-033;Computer Electronics 010;B;110;+001 981 544-2592;Computer_Electronics_010@outlook.com;2015-11-23;98101;WA; Seattle;650;Lakeview St;5,0
98101-034;Essential Store 055;C;110;+001 981 307-7251;Essential_Store_055@outlook.com;2001-08-16;98101;WA; Seattle;652;Chestnut St;6,0
98101-035;Alpha Electronics 089;D;110;+001 981 641-8002;Alpha_Electronics_089@outlook.com;2004-05-24;98101;WA; Seattle;68;Walnut St;7,0
98101-036;High Tech Techno 059;D;110;+001 981 540-2333;High_Tech_Techno_059@gmail.com.br;2018-04-03;98101;WA; Seattle;713;Maple St;1,0
98101-037;Computer Corporation 067;B;110;+001 981 479-1584;Computer_Corporation_067@outlook.com;2004-02-12;98101;WA; Seattle;713;Meadow St;2,0
98101-038;Genius S.A 020;D;110;+001 981 493-4546;Genius_S.A_020@outlook.com;2007-11-13;98101;WA; Seattle;743;Park St;3,0
98101-039;Beta Tech 030;C;110;+001 981 818-5721;Beta_Tech_030@outlook.com;2019-08-22;98101;WA; Seattle;750;Johnson St;4,0
98101-040;High Tech Company 069;C;110;+001 981 468-2202;High_Tech_Company_069@outlook.com;2002-10-02;98101;WA; Seattle;752;14th St;5,0
98101-041;Digital Tech 096;B;110;+001 981 946-8362;Digital_Tech_096@outlook.com;2005-05-30;98101;WA; Seattle;778;Chestnut St;6,0
98101-042;Computer Store 066;C;110;+001 981 172-2455;Computer_Store_066@gmail.com.br;2011-06-15;98101;WA; Seattle;778;Jackson St;7,0
98101-043;Technologic Tech 011;C;110;+001 981 509-4457;Technologic_Tech_011@gmail.com.br;2012-07-02;98101;WA; Seattle;804;Cherry St;1,0
98101-044;Genius Inc. 058;B;110;+001 981 680-5947;Genius_Inc._058@outlook.com;2018-05-03;98101;WA; Seattle;805;9th St;2,0
98101-045;Technologic Techno 025;C;110;+001 981 106-4082;Technologic_Techno_025@outlook.com;2000-05-28;98101;WA; Seattle;821;8th St;3,0
98101-046;High Tech Corporation 000;D;110;+001 981 117-9295;High_Tech_Corporation_000@gmail.com.br;2015-12-03;98101;WA; Seattle;821;Washington St;4,0
98101-047;Alpha Electronics 061;D;110;+001 981 182-7089;Alpha_Electronics_061@outlook.com;2001-10-01;98101;WA; Seattle;824;Forest St;5,0
98101-048;Father And Sons Solutions 022;C;110;+001 981 956-3366;Father_And_Sons_Solutions_022@outlook.com;2016-11-13;98101;WA; Seattle;836;Sunset St;6,0
98101-049;Digital Corporation 046;B;110;+001 981 964-6838;Digital_Corporation_046@outlook.com;2012-02-28;98101;WA; Seattle;839;Johnson St;7,0
98101-050;Genius Electronics 013;D;110;+001 981 848-2533;Genius_Electronics_013@outlook.com;2009-03-04;98101;WA; Seattle;848;9th St;1,0
98101-051;Father And Sons Solutions 051;C;110;+001 981 378-6636;Father_And_Sons_Solutions_051@outlook.com;2005-12-30;98101;WA; Seattle;857;Pine St;2,0
98101-052;Technologic Inc. 020;D;110;+001 981 748-8311;Technologic_Inc._020@outlook.com;2001-07-27;98101;WA; Seattle;907;Forest St;3,0
98101-053;High Tech Inc. 063;D;110;+001 981 532-9761;High_Tech_Inc._063@outlook.com;2016-06-05;98101;WA; Seattle;910;9th St;4,0
98101-054;Essential Store 031;D;110;+001 981 477-8549;Essential_Store_031@outlook.com;2014-09-11;98101;WA; Seattle;919;Dogwood St;5,0
